squareMeters,numberOfRooms,hasYard,hasPool,cityCode,cityPartRange,numPrevOwners,made,hasStormProtector,hasStorageRoom,hasGuestRoom,price
29271,70,0,1,33402,10,3,2021,1,0,6,2938810.1
15542,19,0,0,48610,8,7,1996,0,0,5,1556824.6
94951,52,0,1,45083,8,4,2014,1,1,3,9498811.4
12296,54,1,0,44308,9,10,2008,1,1,0,1233872.8
42390,17,0,0,16776,5,1,2001,0,1,0,4245306.1
2157,22,0,0,68218,5,4,2021,0,0,9,222104.1
70576,66,1,0,75420,4,7,2013,0,1,9,7061024.3
22232,24,0,1,20211,5,9,2005,1,1,8,2230267.5
31368,78,1,0,96715,4,5,2007,1,1,0,3142605.7
2713,76,0,0,66674,8,5,2000,1,1,1,273858.0
40939,60,1,0,67333,4,7,2017,1,0,8,4097363.7
84892,59,0,0,1488,6,10,2007,1,1,3,8492982.7
43332,60,0,1,16226,5,5,2002,1,0,4,4336691.2
39445,100,0,0,31733,10,5,1990,1,0,10,3947777.0
82032,78,1,0,11922,9,10,2004,0,1,8,8209534.4
813,45,0,1,52891,7,2,1998,0,0,7,84647.8
43432,44,0,1,780,1,4,2010,0,0,6,4347238.0
80988,34,0,1,56385,6,10,2015,1,1,10,8104253.5
99444,68,1,0,93693,2,4,2021,0,0,5,9947284.1
37618,57,0,0,59333,2,3,2008,1,1,9,3766350.8
63973,18,1,0,40739,1,10,2002,1,1,10,6405935.2
99107,54,0,1,88495,3,4,2018,1,1,3,9916550.8
71519,12,0,1,24484,1,8,2012,0,1,2,7156303.2
91841,77,0,0,19103,5,2,2011,1,0,0,9185367.1
28467,98,1,1,90596,7,6,2019,0,1,10,2855561.9
77075,52,1,0,13884,10,10,2002,1,0,4,7713855.2
91776,26,0,0,92099,10,1,2001,1,1,4,9184100.1
69948,45,1,1,38826,10,3,2017,0,0,3,7006951.7
68593,3,1,1,78866,3,3,2021,1,1,7,6867934.1
56774,50,1,0,45524,7,4,1995,0,0,3,5682955.5
84577,63,0,1,43522,6,7,1991,0,0,0,8467175.1
78835,77,0,0,40276,3,6,2002,1,0,1,7887862.2
59073,82,0,1,50312,1,5,2003,0,1,2,5909662.3
6704,83,1,1,94479,8,10,2012,1,1,1,682123.2
20968,48,1,0,39273,3,6,1992,0,1,6,2100783.2
64244,20,1,0,89404,6,9,2021,1,0,6,6435074.1
54133,1,0,1,49508,2,3,1993,0,0,2,5426671.3
90842,60,1,1,25975,3,6,1995,0,0,5,9092168.5
51780,83,0,0,3391,3,8,2021,0,0,4,5184160.1
38722,91,1,0,20239,5,5,2008,0,0,2,3876450.8
51127,85,1,0,53060,2,2,1996,0,0,5,5119947.6
31802,100,0,0,6094,7,3,1990,1,1,10,3184469.0
26770,8,1,1,79970,10,8,2016,0,1,2,2687139.6
63839,58,1,1,92707,4,6,2019,1,0,6,6389327.9
56181,76,0,1,27961,4,4,1996,0,0,7,5630006.6
91757,82,0,0,92525,8,4,2012,1,0,6,9182239.2
54200,51,0,0,34559,2,5,2010,1,0,3,5423195.0
29788,61,0,0,65901,2,3,2011,1,0,1,2983377.1
29180,7,1,0,71840,5,8,1999,0,1,10,2923248.9
30630,62,0,1,24522,1,5,1996,0,1,4,3072463.6
81114,23,0,1,34182,6,2,2007,0,0,9,8118084.7
96016,48,0,1,76744,6,4,1998,1,1,1,9605401.8
8977,53,0,1,91218,1,3,2014,0,1,5,905963.4
92508,60,0,0,67387,6,7,2006,1,1,4,9257332.6
38804,18,1,0,39560,4,2,2000,0,0,1,3885083.0
34830,92,1,0,74921,3,4,2003,0,1,2,3488181.3
48540,42,0,0,98742,4,5,2016,1,1,4,4856286.6
25680,51,1,0,39163,9,8,2009,1,1,2,2573981.9
73224,66,0,0,2142,2,3,2021,1,0,3,7330502.1
29589,45,1,1,83674,3,1,2006,0,0,1,2973362.6
96469,21,1,0,7761,2,9,1994,0,0,8,9651382.4
35039,19,0,1,4336,6,2,1994,1,1,3,3511457.4
99592,47,1,0,41554,7,5,1997,1,1,3,9963329.7
70433,41,1,0,59694,5,8,2018,0,0,4,7045037.8
73644,18,0,0,87197,9,4,1998,0,0,4,7365392.8
77211,47,0,1,2192,7,9,2006,1,1,4,7725844.6
36429,8,0,1,15705,5,7,2019,0,0,0,3651244.9
90334,44,1,0,81833,10,1,1990,1,1,4,9037622.0
51993,59,1,1,34373,6,10,2013,1,0,6,5208507.3
44476,27,0,1,14585,9,10,2013,0,0,2,4450503.3
31661,52,0,0,95986,8,5,2020,1,1,8,3168722.0
68275,93,0,1,82905,4,6,2020,0,1,6,6833270.0
85429,60,1,1,75588,7,6,2016,1,0,8,8553293.6
90162,71,1,1,52536,3,4,1992,0,1,1,9023922.2
81619,82,1,1,53446,10,5,2014,1,0,10,8173020.4
65324,7,0,1,53047,9,6,2009,0,0,7,6538401.9
4368,85,0,1,46782,9,8,2021,0,1,6,443641.1
24525,35,0,1,78932,4,8,2009,0,0,6,2461959.9
20949,5,1,1,26964,4,8,2013,0,0,10,2102983.3
23609,14,0,0,24913,7,8,2017,1,0,3,2364571.7
68084,35,0,0,40586,7,3,2009,1,0,9,6809686.9
73406,72,1,0,77874,4,6,2007,1,0,2,7351988.7
50638,65,1,0,62598,7,5,2016,0,1,6,5068736.6
5457,32,0,0,5443,1,6,1992,1,1,2,547357.2
73337,30,0,1,90306,3,3,2005,0,0,5,7337758.5
95339,87,0,0,70589,9,4,2003,0,1,3,9535650.3
63237,8,1,0,23635,3,9,2009,1,0,5,6330589.9
30831,27,0,0,37790,8,10,1998,1,1,8,3084723.8
57897,21,1,0,98705,4,3,1993,0,0,6,5801637.3
87418,73,0,0,26313,8,1,1995,1,1,10,8743030.5
20640,17,0,0,21471,2,9,2015,0,1,0,2073310.5
35634,77,0,1,21065,7,4,1998,1,0,1,3568972.8
87156,49,1,0,94383,9,2,2019,1,0,9,8722474.9
80556,1,0,1,3902,5,6,1991,0,1,7,8062244.1
70942,36,1,1,34429,5,9,2019,1,0,3,7102693.9
38688,76,1,0,73628,4,7,2012,1,0,2,3877141.2
83937,30,0,0,50195,5,8,2012,0,0,1,8396191.2
92655,54,0,0,12209,7,4,1996,0,1,4,9267281.6
35110,28,1,1,7687,6,8,1995,1,0,0,3526172.5
61208,51,1,0,86241,2,6,2021,1,1,10,6126371.1
47781,49,0,0,16377,6,8,1993,1,1,4,4779776.3
23737,25,1,1,58841,3,6,2003,0,0,0,2380599.3
83460,34,0,0,23734,4,5,2017,1,1,10,8347291.7
55736,64,1,1,59881,10,5,2017,1,0,2,5582770.7
15429,27,1,1,73305,7,5,1991,0,0,0,1550188.1
74290,38,1,0,52850,5,6,2006,0,0,10,7433059.6
85256,68,0,0,56640,4,1,2019,0,1,0,8530096.9
9380,11,1,0,52987,10,4,2013,0,0,1,945451.3
13414,59,1,1,81829,4,6,2014,1,0,5,1350225.4
91716,7,1,1,69278,8,5,2006,0,1,4,9184104.6
95828,54,1,0,76615,6,10,1994,1,1,4,9589468.4
98478,7,0,1,44583,5,7,2007,0,0,2,9852730.7
70874,99,1,1,11943,8,7,2011,0,0,2,7097321.1
78217,78,0,0,34686,3,1,2003,0,0,2,7828401.3
81101,65,0,1,46040,4,4,2017,1,1,4,8118370.7
46883,49,0,0,80204,8,2,2009,1,1,3,4691844.9
69319,38,0,0,39675,1,1,2019,0,0,8,6936067.9
95288,45,1,1,81916,6,1,2010,1,1,2,9543817.0
50589,75,0,0,82206,10,3,2008,1,0,9,5061508.8
65155,69,1,0,26367,1,4,1994,1,0,3,6521547.4
6049,99,0,0,21569,7,7,2000,1,0,8,608869.0
25386,30,1,0,96357,3,10,2001,0,1,8,2543209.1
1270,53,0,0,78847,7,8,1991,1,0,6,131117.1
88561,37,1,0,11254,6,4,1994,0,1,1,8860454.4
71676,13,1,1,34,5,7,2009,0,1,6,7178514.9
82016,15,0,0,96050,5,4,2014,1,0,9,8211272.4
21698,75,1,1,79997,1,1,2001,1,0,2,2179801.1
476,14,0,1,24467,4,4,2019,1,1,6,57103.9
16114,98,1,1,32522,7,2,2020,1,1,1,1620468.0
55707,7,0,0,55496,5,7,2014,1,1,3,5573001.4
53633,48,1,0,58011,5,3,2010,0,0,6,5370339.0
29578,2,0,0,71220,4,4,2003,1,0,9,2959100.3
51757,95,0,1,1745,5,6,2009,1,1,6,5178222.9
80386,41,1,1,46734,5,10,1994,1,0,3,8045146.4
60136,32,0,1,20364,5,3,1995,0,1,4,6020434.5
15850,99,0,1,87877,1,3,2010,0,0,1,1596900.0
29362,2,0,1,7356,1,1,2000,1,1,9,2940727.0
60366,51,0,1,88209,3,9,2005,1,0,2,6042370.5
9167,32,1,0,85421,4,3,1994,1,1,7,923577.4
18586,93,0,1,30288,6,5,1997,0,1,8,1862622.7
69443,27,0,1,60701,2,7,1993,0,1,1,6947198.3
21015,37,1,0,43938,5,6,1993,0,0,9,2107213.3
79337,83,0,0,55727,5,9,2016,0,1,5,7940161.6
84947,54,0,0,53510,5,7,2014,1,1,1,8498951.4
99665,16,1,1,17077,1,9,1990,1,1,9,9976093.0
25493,31,0,0,43440,2,4,2017,1,1,3,2555724.7
50580,57,1,1,7583,4,4,2008,0,1,1,5072667.8
71040,40,0,1,27973,4,3,2015,1,0,6,7110801.5
63320,3,1,1,13015,9,2,1993,1,0,8,6338701.3
50465,68,0,1,56602,7,6,1994,1,1,3,5051447.4
65919,40,1,0,30941,9,4,2013,1,1,1,6596228.3
76489,43,0,1,44513,9,7,1992,0,1,8,7655928.2
50093,89,0,1,46453,8,1,2009,1,0,10,5013597.9
50118,80,1,0,39767,3,1,1998,1,0,0,5016630.8
25309,28,1,0,64682,4,6,2012,0,0,9,2535294.2
98191,17,1,0,90287,8,5,2020,1,0,4,9828436.0
1607,10,1,0,50693,3,6,2004,0,1,9,167249.4
4410,37,1,0,84761,5,5,2004,0,1,7,444238.4
2374,41,1,1,46686,7,3,2018,1,1,5,249562.8
94990,23,0,1,26015,5,2,2018,0,0,9,9504433.8
18281,9,1,0,89508,4,3,2016,1,0,4,1840231.6
64879,80,0,1,40356,9,4,2021,1,1,1,6491104.1
54812,88,0,0,48822,2,7,1990,0,0,7,5482093.0
605,29,1,1,47766,10,2,2005,0,0,2,71250.5
27253,19,1,0,17039,5,5,2010,0,1,1,2736783.0
17357,42,0,0,39233,6,5,1998,0,0,4,1738079.8
54097,26,0,0,42242,2,9,2016,1,0,5,5416865.6
95281,22,1,0,17132,8,10,1990,1,0,1,9533000.0
69440,90,0,1,59457,7,9,2004,0,0,2,6950509.4
44395,1,1,0,15234,8,5,2012,0,1,3,4443692.2
48270,60,1,1,81900,6,10,2010,0,0,6,4838349.0
30572,24,0,0,32061,3,9,2008,0,1,2,3058110.8
63719,35,0,1,12297,7,1,1992,0,1,0,6375632.2
45827,61,1,1,26520,9,7,2006,0,1,6,4590725.6
70488,61,1,0,67659,3,7,2020,1,0,10,7054483.0
79822,67,1,0,76857,3,5,2003,1,1,2,7987847.3
27171,63,1,0,64977,9,7,1997,0,1,9,2724534.7
58330,58,1,1,26565,4,7,1992,0,1,10,5837640.2
87826,10,1,0,95822,9,8,1997,0,1,2,8790247.7
49389,13,0,0,64991,10,1,1993,1,1,6,4940959.3
56931,60,1,0,8545,9,7,1994,0,1,5,5704458.4
66503,73,1,1,15190,5,2,1990,1,0,1,6655758.0
88112,77,0,0,6319,5,3,2021,1,0,6,8813820.1
43587,83,0,0,7076,10,9,2005,0,1,3,4360172.5
86152,44,0,0,74404,10,3,1992,0,0,1,8619787.2
81573,98,1,0,30003,3,1,1992,0,0,10,8163076.2
72599,43,0,1,29526,9,3,2007,0,1,0,7262443.7
43876,42,0,0,78995,2,7,1993,0,1,3,4388329.3
10040,100,1,1,88378,10,3,1994,1,0,8,1010790.4
40177,38,0,0,47156,8,6,1991,0,1,10,4019219.1
21703,86,1,1,82410,8,4,2019,1,0,6,2183649.9
57236,87,0,1,11180,9,4,2020,0,1,1,5730262.0
17863,1,1,1,7350,10,8,2009,0,1,5,1795013.9
85272,89,1,0,1813,8,9,2005,1,1,3,8531221.5
91931,38,1,0,61701,8,8,2016,1,0,4,9197803.6
29411,26,1,0,64099,2,9,2017,1,1,1,2948395.7
37163,4,0,0,19102,4,5,2014,1,0,1,3718311.4
26440,41,0,1,94901,3,7,2016,0,0,5,2651410.6
9868,89,0,0,27902,5,1,2003,1,0,3,992632.3
55250,31,1,1,43094,7,3,1995,1,0,4,5534691.5
1121,9,1,1,18753,6,1,1990,0,1,8,126775.0
26528,31,1,0,78028,7,5,2012,0,1,2,2660108.2
18362,100,1,0,86705,9,4,2019,0,1,6,1842236.9
40581,99,1,1,48665,9,7,2008,0,0,10,4068225.8
89084,34,1,0,56568,10,5,2010,0,1,1,8911966.0
90643,77,1,0,46178,5,7,2012,0,0,1,9074993.2
70868,70,1,1,12324,10,8,2005,1,0,1,7096273.5
17252,90,0,0,58659,2,9,2000,1,0,10,1726850.0
45647,17,1,1,31458,9,4,2019,1,0,6,4580938.9
64654,34,1,0,12031,5,5,1992,0,0,3,6471114.2
87668,58,0,0,18473,7,7,2017,0,1,6,8769343.7
97688,60,0,1,42775,8,9,1990,0,1,0,9775672.0
5468,75,1,0,10625,6,7,2002,0,1,9,553320.2
63509,72,0,0,77958,6,1,2006,1,0,0,6356517.6
98262,60,0,0,79444,3,9,2001,0,1,0,9827936.1
67735,36,0,1,79577,1,5,2020,1,0,2,6777979.0
19728,97,1,0,49642,2,8,2018,1,1,2,1977828.8
39191,71,0,0,29174,9,9,2011,0,1,10,3921295.1
34585,34,0,1,41029,6,2,2018,0,1,6,3471454.8
56666,13,0,0,80634,8,9,2000,1,1,9,5671002.0
4920,96,1,1,72459,5,9,1993,1,0,2,498937.3
23043,69,0,0,20666,6,10,2007,1,0,10,2309235.7
86042,64,1,1,66703,3,3,2010,0,0,8,8610684.0
84978,63,1,1,50078,2,10,1990,0,0,9,8508647.0
66940,95,0,1,77329,7,7,2016,0,1,7,6700142.6
69592,68,1,0,94229,7,8,2000,1,0,7,6964235.0
46558,52,0,1,59297,2,5,2009,1,0,10,4663394.9
30925,18,1,1,91239,7,4,2016,1,0,3,3104280.6
39975,97,0,0,86063,6,8,2016,0,0,8,4005185.6
8808,9,1,1,13333,2,9,2014,0,1,7,887645.4
7131,88,1,1,22245,9,10,2005,0,1,4,719772.5
49063,35,0,0,53623,1,5,1991,0,0,7,4909260.1
79093,89,1,1,31911,9,9,2014,0,0,9,7915505.4
95157,76,0,1,13430,4,2,2002,1,1,6,9527400.2
43412,3,1,1,42196,1,5,2010,1,1,3,4352882.0
23127,72,1,1,75970,5,4,1995,1,0,8,2327821.5
63397,52,1,1,54284,5,8,2003,1,0,3,6344621.3
6078,67,0,1,19159,5,6,2004,0,1,0,614702.4
70367,63,1,0,82251,8,1,2015,1,1,0,7043100.5
31471,3,0,0,90619,5,3,2020,1,1,5,3149214.0
84503,53,1,1,75818,1,6,2004,1,0,4,8455991.4
25661,18,0,0,37780,10,6,2004,1,1,2,2567320.4
65823,2,0,1,30868,1,3,1999,0,1,10,6587187.9
40351,20,0,0,39793,10,7,2006,1,1,5,4037323.6
65816,36,0,1,48668,8,6,1999,1,1,6,6590874.9
9897,83,1,0,55819,3,7,1997,1,1,3,997040.7
74556,36,1,0,19713,2,5,2021,0,1,0,7461430.1
77324,66,0,1,49817,8,1,2000,1,1,0,7746689.0
19054,27,1,1,59992,5,10,2017,0,0,3,1915949.7
19467,61,0,0,64898,3,10,1995,0,1,2,1953949.5
23917,57,0,0,79479,9,2,1992,0,1,6,2396597.2
27581,56,0,0,43343,9,2,2008,0,0,9,2763880.8
7021,94,1,0,29269,9,9,1998,1,1,1,707889.8
86898,10,1,1,81981,8,5,2007,1,0,5,8700597.7
35752,37,1,1,40954,9,9,2004,0,0,5,3584645.4
80254,5,0,0,14987,9,1,2004,0,1,4,8032718.4
43729,50,1,1,86433,7,4,1990,0,0,3,4386441.0
14296,27,1,1,42471,6,2,1991,0,1,10,1438655.1
60263,14,0,0,71839,5,5,2002,0,0,6,6027298.2
56348,39,1,1,74517,10,6,1993,0,0,4,5645570.3
20462,4,0,1,61133,2,3,1999,0,0,9,2051424.9
35966,4,0,1,51110,6,8,2009,0,0,3,3600448.9
23790,55,1,1,90089,2,9,1997,1,0,6,2387891.7
62563,35,1,1,37064,7,6,1994,0,1,7,6268203.4
74693,98,1,0,69975,6,3,1997,0,1,8,7476380.7
69815,68,1,0,33939,9,3,2001,1,1,8,6994868.1
31372,70,0,1,45055,1,6,2000,0,0,1,3141888.0
47377,91,1,1,93863,6,4,2015,0,1,4,4742430.5
21748,5,0,1,75041,9,6,1991,0,0,10,2180962.1
74938,28,0,0,57629,3,10,2020,1,0,6,7496677.0
84747,97,0,1,50495,7,7,2014,0,0,7,8483566.4
52843,75,1,1,53689,6,7,2004,1,1,3,5291087.4
94638,50,0,0,80383,3,10,2014,0,1,10,9465407.4
57035,7,0,1,19018,7,2,1998,1,1,7,5710846.8
10031,44,1,0,46452,1,10,2004,0,0,0,1007605.4
87362,50,0,1,87149,9,3,1995,0,0,7,8743936.5
50571,39,1,1,80108,2,10,1998,0,1,0,5063431.8
69918,32,1,0,43369,8,5,2005,1,1,2,6995676.5
42217,74,1,1,58719,3,7,2009,1,0,5,4228208.9
76907,10,0,1,41867,6,10,1997,1,1,10,7694726.7
15500,92,0,1,81088,1,7,2020,0,0,7,1554517.0
53304,47,1,0,78668,5,3,2012,1,0,2,5337897.2
1973,1,1,0,19624,7,9,2000,1,0,9,201809.0
91112,51,1,1,59209,6,2,1991,1,0,1,9121414.1
76204,60,1,1,37849,1,5,1990,1,1,7,7628150.0
97471,74,1,0,32462,7,7,2013,1,0,6,9756243.3
88887,9,1,1,43521,4,7,1995,0,1,7,8897254.5
38490,14,1,0,11235,10,3,2017,0,0,3,3853460.7
72450,63,1,0,15715,9,10,2008,1,0,9,7250244.8
88367,5,0,0,36833,9,1,2018,0,0,7,8837449.8
30782,99,1,0,64577,1,5,2020,0,0,9,3082971.0
5033,58,0,1,57432,2,6,1991,0,1,8,508665.1
26519,33,1,1,19068,5,1,2014,0,1,1,2656599.4
65934,29,1,0,98414,2,7,2007,1,1,0,6597942.7
98106,98,0,0,47065,5,6,1992,0,0,1,9811465.2
6577,9,0,1,82346,10,7,2006,0,0,4,662852.6
18250,16,0,0,7383,7,10,2011,0,1,2,1829113.1
40783,48,0,1,81432,7,8,1992,1,0,10,4086725.2
33156,15,0,1,52491,8,3,1994,1,0,3,3323470.4
47523,89,0,0,48868,3,3,2006,1,0,10,4760526.6
79604,30,0,1,23402,2,3,2016,1,0,2,7965563.6
95762,64,1,0,24349,10,10,2004,1,1,2,9583086.4
31317,91,1,1,86804,8,2,1995,1,1,5,3142581.5
788,53,0,0,24590,7,4,2014,0,1,8,82042.4
41188,30,1,0,20895,8,9,2012,1,1,1,4122637.2
62282,35,0,0,12448,9,1,2010,0,1,10,6229623.0
45979,46,0,1,78140,10,5,2004,1,0,6,4600373.4
35828,77,0,0,85172,5,6,1998,0,1,1,3583375.8
84540,21,0,0,38246,5,3,2007,1,0,2,8455482.7
70288,78,1,0,15319,3,9,2011,1,1,7,7034567.1
44681,63,1,1,80786,2,7,1995,0,0,1,4480399.5
8856,96,1,1,77863,9,7,1996,1,1,3,895829.6
45730,11,0,1,22913,6,9,1998,1,0,10,4583276.8
59478,22,0,0,93765,2,8,1992,0,1,8,5950543.2
31692,7,1,0,37726,7,4,2007,0,0,2,3172857.7
58737,66,1,1,60814,4,3,2014,1,1,0,5882539.4
32100,79,0,1,34468,2,5,2017,0,0,6,3213786.7
67663,1,1,0,17835,2,10,2014,1,1,2,6775397.4
59810,64,0,1,25278,1,10,2016,1,0,1,5991500.6
86186,85,0,0,58102,4,8,2010,1,1,6,8620785.0
38030,53,0,0,13524,5,2,1990,1,0,2,3803961.0
48331,2,1,1,1284,5,8,2019,1,0,9,4839984.9
27856,34,0,1,93709,7,1,2016,0,0,9,2795386.6
70976,84,1,0,79617,10,7,2018,0,1,4,7101406.8
90180,91,1,0,1400,4,5,2014,0,0,8,9023962.4
54646,10,1,0,12446,4,4,2017,1,0,10,5479242.7
42024,72,0,1,22621,5,10,2003,1,1,9,4205806.3
8969,72,1,1,69766,5,3,2013,0,1,9,908919.3
38926,58,1,1,41410,8,2,2007,1,0,6,3902208.7
80419,55,0,0,72171,5,5,1998,1,1,3,8043741.8
5585,61,1,1,89016,3,10,2019,1,0,5,564773.9
91651,97,1,0,28499,9,8,2016,0,1,9,9172889.6
5443,17,0,1,35512,2,7,2000,0,1,3,549119.0
15355,1,1,1,10908,1,4,1992,1,1,10,1544783.2
6963,11,0,1,54919,3,1,1995,0,0,2,703519.5
77261,32,0,0,67401,10,6,1997,1,1,5,7727179.7
26694,68,0,0,75658,3,2,1994,0,0,4,2672253.4
79744,36,1,0,92605,4,8,2012,1,1,0,7979395.2
32084,20,1,0,72927,10,8,2015,0,1,10,3214809.5
93703,46,1,0,33926,6,1,2018,1,1,6,9377879.8
78984,62,1,1,57806,9,9,2014,1,1,2,7910102.4
369,25,0,0,58183,2,10,2003,0,1,7,39316.3
10697,16,0,0,41131,9,8,2009,1,1,7,1074445.9
13349,65,0,1,3147,1,3,2004,0,1,4,1339458.4
25791,74,0,1,65096,2,10,2015,1,0,5,2582155.5
96687,11,1,0,31414,8,6,2016,0,1,5,9676763.6
41083,69,1,0,90286,9,6,2017,0,0,10,4114499.7
63078,38,1,1,74374,3,1,2005,0,1,2,6316522.5
33935,12,0,0,30349,7,4,2015,1,0,0,3400557.5
30104,88,0,0,120,3,7,1996,1,1,5,3016757.6
44414,70,0,0,54108,8,1,2003,0,1,0,4449908.3
95116,9,1,0,92387,2,8,2000,0,1,3,9518424.0
16996,89,1,0,56372,6,2,2005,0,1,8,1708754.5
15290,77,0,0,58566,9,3,2009,1,1,8,1533827.9
57562,87,0,0,80004,7,5,2018,0,0,9,5756919.8
22786,23,0,0,51461,1,5,1991,1,1,6,2281031.1
84540,46,1,0,296,6,8,1990,0,0,4,8459024.0
41168,99,0,1,53471,6,6,1992,0,0,9,4123023.2
33622,77,0,1,93239,7,5,2014,0,0,1,3371927.4
66878,22,0,0,3743,9,5,2016,1,0,2,6692131.6
9815,96,1,1,19588,9,2,2010,1,0,6,989932.0
81392,34,0,1,91918,2,8,2009,0,1,3,8143562.9
95375,30,1,1,50519,9,1,1998,1,1,9,9545994.8
29917,70,1,1,26297,5,9,2011,1,0,5,2998840.1
16336,76,0,1,28105,1,8,2008,0,0,1,1636600.8
90836,97,0,0,53732,4,2,2011,1,0,7,9086961.1
60244,35,1,1,69892,6,10,1995,0,0,7,6034513.5
43030,81,1,1,73973,4,10,2010,1,1,10,4310671.0
5504,11,1,0,13791,8,4,1990,1,0,2,559951.0
37620,55,0,0,9302,9,8,1994,1,1,8,3764885.4
6313,18,1,1,27295,9,6,2004,0,0,7,640633.4
52251,53,0,1,19714,1,10,2005,1,1,8,5231126.5
75749,81,1,0,62511,5,3,2020,0,1,5,7579803.0
31113,93,1,1,79608,10,2,2020,1,0,10,3122972.0
18972,70,1,0,42286,3,3,2010,1,0,4,1902042.0
28769,22,1,0,17297,6,10,2021,0,1,2,2881959.1
44539,24,0,0,91046,2,4,2007,1,0,2,4454837.7
17643,18,0,0,34506,6,8,2004,0,1,8,1765047.4
52079,71,0,0,77966,10,10,1995,1,1,10,5217238.5
76906,77,0,1,61028,2,1,2019,0,0,5,7692420.9
88655,88,0,1,96284,4,9,2007,1,1,0,8875673.7
87554,16,1,1,30135,7,7,2010,0,1,8,8769996.0
7889,38,0,1,59730,5,7,2000,0,1,0,793852.0
33185,28,0,1,37437,5,8,1998,0,0,8,3325883.8
81860,68,1,0,95833,10,5,2000,1,1,7,8190448.0
16335,35,0,0,14675,10,6,2005,1,1,2,1635816.5
23164,79,0,0,59854,1,10,1992,1,0,4,2322369.2
50839,93,0,0,4337,1,3,2009,1,0,9,5091375.9
17432,49,1,1,81884,7,6,1993,0,1,10,1751212.3
94930,27,0,0,44331,3,6,2001,0,0,8,9499136.1
47601,29,0,1,16139,3,5,2001,1,0,5,4765720.1
57143,81,0,0,13745,8,9,2001,1,0,8,5716057.1
90614,77,0,1,95936,8,6,2016,0,1,10,9065677.6
43245,83,0,0,51501,4,8,2003,1,0,10,4325940.3
96666,95,0,1,25449,5,4,2008,1,0,2,9672165.8
49608,59,0,1,71685,5,7,1992,1,1,10,4965463.2
15385,69,1,0,98763,3,2,2013,0,0,8,1548993.3
14973,91,1,0,52038,3,2,2018,1,1,4,1501528.8
82285,19,0,0,73045,4,5,2014,0,0,8,8229649.4
89520,47,0,0,68457,3,3,2007,0,0,1,8952698.7
31454,12,0,0,53771,8,1,2012,1,0,0,3148909.2
63341,81,0,0,45352,10,6,1991,0,0,5,6338314.1
91166,100,1,1,89777,10,6,1995,1,1,0,9123483.5
86153,7,1,1,11435,9,9,2020,1,0,6,8627514.0
24519,54,0,1,5764,8,4,2001,1,1,3,2456369.1
17458,69,1,0,97354,7,5,2008,1,0,2,1751679.8
48568,18,1,0,40071,2,3,2011,1,1,7,4860230.1
14881,68,1,0,9188,8,9,2007,1,1,10,1498063.7
61123,25,1,1,27146,5,4,1995,1,0,5,6123098.5
3854,7,1,0,32919,8,7,2009,1,1,10,393085.9
86908,90,0,0,28155,8,7,2014,1,0,7,8695385.4
55366,51,0,0,18443,4,3,2011,0,0,8,5540333.1
17051,46,1,1,67578,2,2,1993,1,0,2,1710016.3
14436,15,0,0,9002,9,2,2002,1,1,10,1444902.2
34220,50,1,1,30858,3,3,1996,1,1,1,3430761.6
95215,72,0,0,8349,7,9,2009,0,1,6,9522466.9
82140,63,0,0,51301,1,9,2003,1,0,5,8215500.3
5706,57,0,0,51600,4,7,2005,0,0,7,574164.5
35778,92,0,0,16239,6,8,2012,1,1,9,3580006.2
73323,43,0,1,8554,5,10,1990,1,1,6,7334601.0
97544,65,0,0,74577,2,2,2014,1,1,5,9760573.4
74037,75,1,0,185,5,10,1997,1,1,10,7410767.7
27244,95,0,0,51203,9,7,1996,0,1,6,2731619.6
7812,68,0,1,30594,4,6,2012,1,1,0,786725.2
95800,83,1,1,75731,1,9,1990,0,0,3,9591195.0
4442,11,1,0,10345,3,8,2016,1,1,1,450428.6
71399,40,0,0,34136,5,10,1996,0,1,10,7141237.6
8223,73,1,0,91132,10,4,2009,1,0,5,828761.9
49694,47,1,0,42649,4,8,2021,0,1,1,4973672.1
71661,54,0,1,30637,1,6,2014,0,0,2,7173346.4
98826,87,1,1,7899,7,2,2007,0,1,9,9894829.7
92000,54,1,0,559,6,8,2011,1,1,2,9203514.1
82274,36,1,1,30208,8,1,2013,1,1,10,8237371.3
28957,71,1,1,41445,1,9,1992,1,1,3,2903240.2
45273,66,1,0,1531,8,6,2007,0,0,5,4531464.7
27649,86,0,0,35839,9,10,1997,0,1,10,2770975.7
78681,23,1,1,56264,8,9,2015,0,0,3,7884526.5
30383,24,1,1,41613,9,8,2000,1,1,5,3049140.0
16205,33,1,0,74857,2,5,2000,0,0,1,1626165.0
35821,12,1,0,39266,6,10,2013,0,1,7,3589966.3
96601,97,1,0,21619,2,1,2015,0,1,8,9665463.5
34075,70,1,1,7956,2,2,1995,1,1,4,3415018.5
64246,31,1,0,7469,9,4,1995,1,1,1,6435521.5
8732,69,0,1,28331,2,7,1991,0,1,5,876520.1
15807,34,1,0,58996,7,2,2020,0,0,8,1587804.0
41409,100,1,1,85156,1,1,2003,1,0,9,4149403.3
84748,29,1,0,57674,8,9,2013,1,0,7,8480498.3
95514,64,0,1,88845,6,8,2016,1,0,1,9557636.6
19596,10,1,0,44541,8,10,1997,0,1,2,1965484.7
26886,88,0,1,48679,8,6,1991,0,1,0,2692355.1
5017,48,0,0,71704,1,5,1993,0,0,5,506461.3
